Purchase_Order_Details_Id,Purchase_Order_Id,Item_Num,Quantity
1493,299,P035,10
1494,299,E035,64
1495,299,S100,93
1496,300,F035,79
1497,300,T100,26
1498,300,P036,21
1499,300,E036,66
1500,300,S101,84
1501,301,H011,56
1502,301,C001,38
1503,301,P037,92
1504,301,F020,13
1505,301,T001,91
1506,302,H012,93
1507,302,C002,54
1508,302,P038,35
1509,302,F021,90
1510,302,T002,27
1511,303,H013,39
1512,303,C003,68
1513,303,P039,88
1514,303,F022,81
1515,303,T003,54
1516,304,H014,58
1517,304,C004,83
1518,304,P040,13
1519,304,F023,86
1520,304,T020,90
1521,305,H031,13
1522,305,C005,11
1523,305,P041,31
1524,305,F024,33
1525,305,T021,54
1526,306,H032,87
1527,306,C006,32
1528,306,P042,12
1529,306,F031,44
1530,306,T022,93
1531,307,H033,33
1532,307,E001,70
1533,307,P043,13
1534,307,F032,94
1535,307,T023,35
1536,308,P010,92
1537,308,E002,56
1538,308,P044,48
1539,308,F033,100
1540,308,T024,85
1541,309,P011,32
1542,309,E003,66
1543,309,P045,28
1544,309,F034,55
1545,309,T025,47
1546,310,P012,12
1547,310,E004,16
1548,310,P046,83
1549,310,F035,33
1550,310,T100,96
1551,311,P013,24
1552,311,E005,52
1553,311,R001,94
1554,311,H011,73
1555,311,C001,32
1556,312,P014,41
1557,312,E006,95
1558,312,R002,95
1559,312,H012,74
1560,312,C002,17
1561,313,P015,55
1562,313,E007,50
1563,313,S010,98
1564,313,H013,76
1565,313,C003,79
1566,314,P016,10
1567,314,E008,36
1568,314,S011,23
1569,314,H014,85
1570,314,C004,52
1571,315,P020,86
1572,315,E020,63
1573,315,S012,54
1574,315,H031,53
1575,315,C005,35
1576,316,P021,85
1577,316,E021,91
1578,316,S020,49
1579,316,H032,11
1580,316,C006,30
1581,317,P030,71
1582,317,E030,15
1583,317,S021,80
1584,317,H033,74
1585,317,E001,98
1586,318,P031,36
1587,318,E031,22
1588,318,S022,31
1589,318,P010,14
1590,318,E002,95
1591,319,P032,42
1592,319,E032,30
1593,319,S023,26
1594,319,P011,46
1595,319,E003,88
1596,320,P033,28
1597,320,E033,39
1598,320,S040,55
1599,320,P012,27
1600,320,E004,96
1601,321,P034,27
1602,321,E034,36
1603,321,S041,44
1604,321,P013,16
1605,321,E005,31
1606,322,P035,80
1607,322,E035,11
1608,322,S100,89
1609,322,P014,25
1610,322,E006,85
1611,323,P036,63
1612,323,E036,29
1613,323,S101,73
1614,323,P015,96
1615,323,E007,82
1616,324,P037,76
1617,324,F020,79
1618,324,T001,66
1619,324,P016,32
1620,324,E008,80
1621,325,P038,10
1622,325,F021,97
1623,325,T002,46
1624,325,P020,16
1625,325,E020,28
1626,326,P039,11
1627,326,F022,63
1628,326,T003,88
1629,326,P021,53
1630,326,E021,67
1631,327,P040,29
1632,327,F023,11
1633,327,T020,48
1634,327,P030,79
1635,327,E030,74
1636,328,P041,63
1637,328,F024,39
1638,328,T021,31
1639,328,P031,95
1640,328,E031,25
1641,329,P042,46
1642,329,F031,15
1643,329,T022,75
1644,329,P032,78
1645,329,E032,88
1646,330,P043,81
1647,330,F032,99
1648,330,T023,36
1649,330,P033,54
1650,330,E033,73
1651,331,P044,80
1652,331,F033,51
1653,331,T024,91
1654,331,P034,91
1655,331,E034,12
1656,332,P045,67
1657,332,F034,11
1658,332,T025,19
1659,332,P035,55
1660,332,E035,31
1661,333,P046,69
1662,333,F035,75
1663,333,T100,60
1664,333,P036,68
1665,333,E036,78
1666,334,R001,53
1667,334,H011,57
1668,334,C001,57
1669,334,P037,44
1670,334,F020,81
1671,335,R002,68
1672,335,H012,59
1673,335,C002,79
1674,335,P038,48
1675,335,F021,88
1676,336,S010,97
1677,336,H013,58
1678,336,C003,71
1679,336,P039,25
1680,336,F022,65
1681,337,S011,29
1682,337,H014,51
1683,337,C004,91
1684,337,P040,35
1685,337,F023,65
1686,338,S012,72
1687,338,H031,100
1688,338,C005,75
1689,338,P041,40
1690,338,F024,54
1691,339,S020,20
1692,339,H032,42
1693,339,C006,37
1694,339,P042,33
1695,339,F031,19
1696,340,S021,75
1697,340,H033,23
1698,340,E001,35
1699,340,P043,43
1700,340,F032,21
1701,341,S022,74
1702,341,P010,11
1703,341,E002,31
1704,341,P044,37
1705,341,F033,71
1706,342,S023,34
1707,342,P011,38
1708,342,E003,45
1709,342,P045,70
1710,342,F034,79
1711,343,S040,89
1712,343,P012,85
1713,343,E004,58
1714,343,P046,69
1715,343,F035,99
1716,344,S041,42
1717,344,P013,60
1718,344,E005,89
1719,344,R001,75
1720,344,H011,79
1721,345,S100,85
1722,345,P014,71
1723,345,E006,32
1724,345,R002,56
1725,345,H012,29
1726,346,S101,20
1727,346,P015,85
1728,346,E007,69
1729,346,S010,27
1730,346,H013,75
1731,347,T001,52
1732,347,P016,64
1733,347,E008,28
1734,347,S011,41
1735,347,H014,52
1736,348,T002,70
1737,348,P020,27
1738,348,E020,47
1739,348,S012,37
1740,348,H031,49
1741,349,T003,100
1742,349,P021,82
1743,349,E021,40
1744,349,S020,38
1745,349,H032,48
1746,350,T020,93
1747,350,P030,15
1748,350,E030,67
1749,350,S021,96
1750,350,H033,91
1751,351,T021,64
1752,351,P031,51
1753,351,E031,71
1754,351,S022,37
1755,351,P010,35
1756,352,T022,97
1757,352,P032,12
1758,352,E032,88
1759,352,S023,15
1760,352,P011,86
1761,353,T023,86
1762,353,P033,23
1763,353,E033,67
1764,353,S040,64
1765,353,P012,51
1766,354,T024,55
1767,354,P034,38
1768,354,E034,26
1769,354,S041,49
1770,354,P013,39
1771,355,T025,28
1772,355,P035,47
1773,355,E035,54
1774,355,S100,65
1775,355,P014,91
1776,356,T100,13
1777,356,P036,93
1778,356,E036,41
1779,356,S101,79
1780,356,P015,14
1781,357,C001,59
1782,357,P037,22
1783,357,F020,82
1784,357,T001,18
1785,357,P016,59
1786,358,C002,26
1787,358,P038,89
1788,358,F021,20
1789,358,T002,30
1790,358,P020,37
1791,359,C003,74
1792,359,P039,90
1793,359,F022,40
1794,359,T003,63
1795,359,P021,86
1796,360,C004,46
1797,360,P040,91
1798,360,F023,65
1799,360,T020,79
1800,360,P030,94
1801,361,C005,66
1802,361,P041,50
1803,361,F024,100
1804,361,T021,26
1805,361,P031,16
1806,362,C006,78
1807,362,P042,91
1808,362,F031,71
1809,362,T022,61
1810,362,P032,70
1811,363,E001,31
1812,363,P043,78
1813,363,F032,90
1814,363,T023,17
1815,363,P033,36
1816,364,E002,14
1817,364,P044,30
1818,364,F033,37
1819,364,T024,96
1820,364,P034,56
1821,365,E003,28
1822,365,P045,33
1823,365,F034,21
1824,365,T025,81
1825,365,P035,13
1826,366,E004,39
1827,366,P046,82
1828,366,F035,48
1829,366,T100,89
1830,366,P036,32
1831,367,E005,86
1832,367,R001,79
1833,367,H011,62
1834,367,C001,74
1835,367,P037,61
1836,368,E006,25
1837,368,R002,67
1838,368,H012,61
1839,368,C002,15
1840,368,P038,78
1841,369,E007,75
1842,369,S010,18
1843,369,H013,30
1844,369,C003,59
1845,369,P039,35
1846,370,E008,59
1847,370,S011,97
1848,370,H014,36
1849,370,C004,91
1850,370,P040,11
1851,371,E020,38
1852,371,S012,95
1853,371,H031,66
1854,371,C005,22
1855,371,P041,96
1856,372,E021,72
1857,372,S020,54
1858,372,H032,73
1859,372,C006,95
1860,372,P042,27
1861,373,E030,80
1862,373,S021,20
1863,373,H033,27
1864,373,E001,54
1865,373,P043,98
1866,374,E031,25
1867,374,S022,59
1868,374,P010,84
1869,374,E002,19
1870,374,P044,65
1871,375,E032,64
1872,375,S023,41
1873,375,P011,70
1874,375,E003,15
1875,375,P045,90
1876,376,E033,49
1877,376,S040,96
1878,376,P012,10
1879,376,E004,39
1880,376,P046,28
1881,377,E034,96
1882,377,S041,41
1883,377,P013,17
1884,377,E005,85
1885,377,R001,21
1886,378,E035,44
1887,378,S100,38
1888,378,P014,65
1889,378,E006,87
1890,378,R002,18
1891,379,E036,70
1892,379,S101,74
1893,379,P015,62
1894,379,E007,39
1895,379,S010,81
1896,380,F020,49
1897,380,T001,25
1898,380,P016,42
1899,380,E008,31
1900,380,S011,29
1901,381,F021,24
1902,381,T002,32
1903,381,P020,14
1904,381,E020,96
1905,381,S012,73
1906,382,F022,54
1907,382,T003,71
1908,382,P021,56
1909,382,E021,67
1910,382,S020,80
1911,383,F023,50
1912,383,T020,85
1913,383,P030,85
1914,383,E030,65
1915,383,S021,74
1916,384,F024,49
1917,384,T021,37
1918,384,P031,74
1919,384,E031,62
1920,384,S022,53
1921,385,F031,23
1922,385,T022,70
1923,385,P032,51
1924,385,E032,35
1925,385,S023,77
1926,386,F032,100
1927,386,T023,57
1928,386,P033,92
1929,386,E033,81
1930,386,S040,27
1931,387,F033,98
1932,387,T024,93
1933,387,P034,88
1934,387,E034,61
1935,387,S041,75
1936,388,F034,23
1937,388,T025,18
1938,388,P035,85
1939,388,E035,20
1940,388,S100,98
1941,389,F035,75
1942,389,T100,43
1943,389,P036,11
1944,389,E036,87
1945,389,S101,35
1946,390,H011,24
1947,390,C001,18
1948,390,P037,32
1949,390,F020,25
1950,390,T001,50
1951,391,H012,50
1952,391,C002,95
1953,391,P038,84
1954,391,F021,10
1955,391,T002,66
1956,392,H013,48
1957,392,C003,50
1958,392,P039,78
1959,392,F022,19
1960,392,T003,62
1961,393,H014,24
1962,393,C004,33
1963,393,P040,29
1964,393,F023,61
1965,393,T020,94
1966,394,H031,81
1967,394,C005,34
1968,394,P041,71
1969,394,F024,97
1970,394,T021,74
1971,395,H032,37
1972,395,C006,28
1973,395,P042,17
1974,395,F031,37
1975,395,T022,82
1976,396,H033,98
1977,396,E001,24
1978,396,P043,39
1979,396,F032,59
1980,396,T023,57
1981,397,P010,65
1982,397,E002,99
1983,397,P044,65
1984,397,F033,51
1985,397,T024,72
1986,398,P011,42
1987,398,E003,39
1988,398,P045,49
1989,398,F034,47
1990,398,T025,14
1991,399,P012,86
1992,399,E004,70
1993,399,P046,96
1994,399,F035,67
1995,399,T100,84
1996,400,P013,53
1997,400,E005,31
1998,400,R001,86
1999,400,H011,68
2000,400,C001,81
2001,401,P014,85
2002,401,E006,19
2003,401,R002,15
2004,401,H012,19
2005,401,C002,60
2006,402,P015,72
2007,402,E007,32
2008,402,S010,38
2009,402,H013,12
2010,402,C003,85
2011,403,P016,96
2012,403,E008,45
2013,403,S011,76
2014,403,H014,78
2015,403,C004,83
2016,404,P020,84
2017,404,E020,76
2018,404,S012,37
2019,404,H031,40
2020,404,C005,29
2021,405,P021,93
2022,405,E021,85
2023,405,S020,55
2024,405,H032,25
2025,405,C006,38
2026,406,P030,77
2027,406,E030,62
2028,406,S021,54
2029,406,H033,55
2030,406,E001,44
2031,407,P031,62
2032,407,E031,37
2033,407,S022,64
2034,407,P010,10
2035,407,E002,65
2036,408,P032,24
2037,408,E032,32
2038,408,S023,69
2039,408,P011,70
2040,408,E003,99
2041,409,P033,83
2042,409,E033,60
2043,409,S040,34
2044,409,P012,35
2045,409,E004,36
2046,410,P034,36
2047,410,E034,66
2048,410,S041,58
2049,410,P013,57
2050,410,E005,46
2051,411,P035,58
2052,411,E035,66
2053,411,S100,79
2054,411,P014,27
2055,411,E006,24
2056,412,P036,62
2057,412,E036,44
2058,412,S101,82
2059,412,P015,87
2060,412,E007,55
2061,413,P037,48
2062,413,F020,40
2063,413,T001,71
2064,413,P016,19
2065,413,E008,95
2066,414,P038,55
2067,414,F021,46
2068,414,T002,14
2069,414,P020,70
2070,414,E020,86
2071,415,P039,21
2072,415,F022,52
2073,415,T003,43
2074,415,P021,16
2075,415,E021,80
2076,416,P040,93
2077,416,F023,65
2078,416,T020,82
2079,416,P030,92
2080,416,E030,71
2081,417,P041,69
2082,417,F024,73
2083,417,T021,35
2084,417,P031,81
2085,417,E031,10
2086,418,P042,50
2087,418,F031,78
2088,418,T022,86
2089,418,P032,54
2090,418,E032,80
2091,419,P043,61
2092,419,F032,68
2093,419,T023,13
2094,419,P033,16
2095,419,E033,94
2096,420,P044,56
2097,420,F033,96
2098,420,T024,15
2099,420,P034,79
2100,420,E034,65
2101,421,P045,68
2102,421,F034,31
2103,421,T025,81
2104,421,P035,54
2105,421,E035,67
2106,422,P046,71
2107,422,F035,26
2108,422,T100,78
2109,422,P036,49
2110,422,E036,25
2111,423,R001,27
2112,423,H011,69
2113,423,C001,35
2114,423,P037,77
2115,423,F020,78
2116,424,R002,80
2117,424,H012,53
2118,424,C002,35
2119,424,P038,100
2120,424,F021,24
2121,425,S010,83
2122,425,H013,64
2123,425,C003,57
2124,425,P039,69
2125,425,F022,73
2126,426,S011,44
2127,426,H014,92
2128,426,C004,72
2129,426,P040,50
2130,426,F023,18
2131,427,S012,49
2132,427,H031,48
2133,427,C005,80
2134,427,P041,15
2135,427,F024,81
2136,428,S020,58
2137,428,H032,64
2138,428,C006,87
2139,428,P042,53
2140,428,F031,55
2141,429,S021,65
2142,429,H033,96
2143,429,E001,22
2144,429,P043,13
2145,429,F032,57
2146,430,S022,36
2147,430,P010,97
2148,430,E002,36
2149,430,P044,32
2150,430,F033,14
2151,431,S023,66
2152,431,P011,99
2153,431,E003,26
2154,431,P045,31
2155,431,F034,93
2156,432,S040,67
2157,432,P012,17
2158,432,E004,93
2159,432,P046,29
2160,432,F035,100
2161,433,S041,66
2162,433,P013,37
2163,433,E005,67
2164,433,R001,87
2165,433,H011,19
2166,434,S100,67
2167,434,P014,63
2168,434,E006,73
2169,434,R002,38
2170,434,H012,69
2171,435,S101,64
2172,435,P015,38
2173,435,E007,61
2174,435,S010,49
2175,435,H013,60
2176,436,T001,17
2177,436,P016,54
2178,436,E008,21
2179,436,S011,51
2180,436,H014,25
2181,437,T002,38
2182,437,P020,87
2183,437,E020,95
2184,437,S012,26
2185,437,H031,54
2186,438,T003,26
2187,438,P021,45
2188,438,E021,76
2189,438,S020,90
2190,438,H032,61
2191,439,T020,50
2192,439,P030,46
2193,439,E030,97
2194,439,S021,45
2195,439,H033,88
2196,440,T021,25
2197,440,P031,78
2198,440,E031,50
2199,440,S022,50
2200,440,P010,40
2201,441,T022,86
2202,441,P032,71
2203,441,E032,85
2204,441,S023,70
2205,441,P011,32
2206,442,T023,35
2207,442,P033,85
2208,442,E033,52
2209,442,S040,16
2210,442,P012,45
2211,443,T024,72
2212,443,P034,70
2213,443,E034,42
2214,443,S041,41
2215,443,P013,26
2216,444,T025,35
2217,444,P035,92
2218,444,E035,78
2219,444,S100,26
2220,444,P014,63
2221,445,T100,88
2222,445,P036,99
2223,445,E036,98
2224,445,S101,91
2225,445,P015,51
2226,446,C001,19
2227,446,P037,93
2228,446,F020,23
2229,446,T001,66
2230,446,P016,66
2231,447,C002,45
2232,447,P038,71
2233,447,F021,55
2234,447,T002,90
2235,447,P020,89
2236,448,C003,27
2237,448,P039,44
2238,448,F022,86
2239,448,T003,63
2240,448,P021,24
2241,449,C004,29
2242,449,P040,34
2243,449,F023,95
2244,449,T020,13
2245,449,P030,73
2246,450,C005,80
2247,450,P041,37
2248,450,F024,68
2249,450,T021,91
2250,450,P031,22
2251,451,C006,81
2252,451,P042,95
2253,451,F031,80
2254,451,T022,69
2255,451,P032,14
2256,452,E001,47
2257,452,P043,100
2258,452,F032,91
2259,452,T023,60
2260,452,P033,73
2261,453,E002,41
2262,453,P044,30
2263,453,F033,10
2264,453,T024,85
2265,453,P034,56
2266,454,E003,51
2267,454,P045,87
2268,454,F034,53
2269,454,T025,29
2270,454,P035,23
2271,455,E004,20
2272,455,P046,56
2273,455,F035,56
2274,455,T100,40
2275,455,P036,89
2276,456,E005,16
2277,456,R001,69
2278,456,H011,91
2279,456,C001,38
2280,456,P037,45
2281,457,E006,84
2282,457,R002,88
2283,457,H012,10
2284,457,C002,72
2285,457,P038,49
2286,458,E007,17
2287,458,S010,91
2288,458,H013,31
2289,458,C003,79
2290,458,P039,34
2291,459,E008,61
2292,459,S011,61
2293,459,H014,57
2294,459,C004,100
2295,459,P040,10
2296,460,E020,35
2297,460,S012,96
2298,460,H031,57
2299,460,C005,91
2300,460,P041,69
2301,461,E021,43
2302,461,S020,29
2303,461,H032,60
2304,461,C006,32
2305,461,P042,21
2306,462,E030,30
2307,462,S021,81
2308,462,H033,12
2309,462,E001,50
2310,462,P043,35
2311,463,E031,56
2312,463,S022,51
2313,463,P010,51
2314,463,E002,97
2315,463,P044,57
2316,464,E032,25
2317,464,S023,78
2318,464,P011,47
2319,464,E003,51
2320,464,P045,97
2321,465,E033,62
2322,465,S040,41
2323,465,P012,63
2324,465,E004,80
2325,465,P046,68
2326,466,E034,66
2327,466,S041,45
2328,466,P013,90
2329,466,E005,98
2330,466,R001,100
2331,467,E035,86
2332,467,S100,73
2333,467,P014,56
2334,467,E006,46
2335,467,R002,54
2336,468,E036,51
2337,468,S101,92
2338,468,P015,47
2339,468,E007,41
2340,468,S010,47
2341,469,F020,67
2342,469,T001,38
2343,469,P016,47
2344,469,E008,61
2345,469,S011,36
2346,470,F021,36
2347,470,T002,17
2348,470,P020,56
2349,470,E020,15
2350,470,S012,95
2351,471,F022,53
2352,471,T003,95
2353,471,P021,61
2354,471,E021,67
2355,471,S020,85
2356,472,F023,37
2357,472,T020,49
2358,472,P030,42
2359,472,E030,48
2360,472,S021,90
2361,473,F024,53
2362,473,T021,69
2363,473,P031,16
2364,473,E031,91
2365,473,S022,37
2366,474,F031,76
2367,474,T022,91
2368,474,P032,87
2369,474,E032,25
2370,474,S023,87
2371,475,F032,15
2372,475,T023,77
2373,475,P033,10
2374,475,E033,15
2375,475,S040,68
2376,476,F033,86
2377,476,T024,16
2378,476,P034,83
2379,476,E034,62
2380,476,S041,99
2381,477,F034,90
2382,477,T025,53
2383,477,P035,87
2384,477,E035,65
2385,477,S100,98
2386,478,F035,16
2387,478,T100,100
2388,478,P036,38
2389,478,E036,88
2390,478,S101,30
2391,479,H011,36
2392,479,C001,67
2393,479,P037,60
2394,479,F020,93
2395,479,T001,50
2396,480,H012,76
2397,480,C002,60
2398,480,P038,69
2399,480,F021,48
2400,480,T002,65
2401,481,H013,74
2402,481,C003,60
2403,481,P039,12
2404,481,F022,70
2405,481,T003,76
2406,482,H014,75
2407,482,C004,75
2408,482,P040,69
2409,482,F023,63
2410,482,T020,49
2411,483,H031,96
2412,483,C005,85
2413,483,P041,51
2414,483,F024,60
2415,483,T021,76
2416,484,H032,57
2417,484,C006,56
2418,484,P042,33
2419,484,F031,40
2420,484,T022,82
2421,485,H033,76
2422,485,E001,50
2423,485,P043,15
2424,485,F032,28
2425,485,T023,53
2426,486,P010,21
2427,486,E002,18
2428,486,P044,40
2429,486,F033,79
2430,486,T024,60
2431,487,P011,40
2432,487,E003,80
2433,487,P045,83
2434,487,F034,45
2435,487,T025,15
2436,488,P012,15
2437,488,E004,92
2438,488,P046,73
2439,488,F035,52
2440,488,T100,77
2441,489,P013,48
2442,489,E005,23
2443,489,R001,92
2444,489,H011,100
2445,489,C001,23
2446,490,P014,10
2447,490,E006,96
2448,490,R002,35
2449,490,H012,72
2450,490,C002,100
2451,491,P015,24
2452,491,E007,57
2453,491,S010,46
2454,491,H013,13
2455,491,C003,38
2456,492,P016,83
2457,492,E008,57
2458,492,S011,87
2459,492,H014,10
2460,492,C004,97
2461,493,P020,92
2462,493,E020,32
2463,493,S012,88
2464,493,H031,56
2465,493,C005,84
2466,494,P021,70
2467,494,E021,52
2468,494,S020,84
2469,494,H032,53
2470,494,C006,49
2471,495,P030,59
2472,495,E030,11
2473,495,S021,99
2474,495,H033,90
2475,495,E001,55
2476,496,P031,68
2477,496,E031,96
2478,496,S022,94
2479,496,P010,32
2480,496,E002,41
2481,497,P032,84
2482,497,E032,53
2483,497,S023,88
2484,497,P011,84
2485,497,E003,59
2486,498,P033,14
2487,498,E033,76
2488,498,S040,83
2489,498,P012,27
2490,498,E004,18
2491,499,P034,68
2492,499,E034,89
2493,499,S041,68
2494,499,P013,35
2495,499,E005,57
2496,500,P035,81
2497,500,E035,47
2498,500,S100,11
2499,500,P014,41
2500,500,E006,48
2501,501,P036,18
2502,501,E036,86
2503,501,S101,36
2504,501,P015,26
2505,501,E007,97
2506,502,P037,77
2507,502,F020,42
2508,502,T001,59
2509,502,P016,23
2510,502,E008,85
2511,503,P038,16
2512,503,F021,19
2513,503,T002,25
2514,503,P020,51
2515,503,E020,28
2516,504,P039,55
2517,504,F022,20
2518,504,T003,83
2519,504,P021,10
2520,504,E021,81
2521,505,P040,89
2522,505,F023,52
2523,505,T020,51
2524,505,P030,17
2525,505,E030,68
2526,506,P041,74
2527,506,F024,15
2528,506,T021,27
2529,506,P031,32
2530,506,E031,61
2531,507,P042,87
2532,507,F031,47
2533,507,T022,58
2534,507,P032,18
2535,507,E032,13
2536,508,P043,97
2537,508,F032,18
2538,508,T023,86
2539,508,P033,25
2540,508,E033,95
2541,509,P044,34
2542,509,F033,16
2543,509,T024,66
2544,509,P034,60
2545,509,E034,83
2546,510,P045,54
2547,510,F034,47
2548,510,T025,83
2549,510,P035,26
2550,510,E035,68
2551,511,P046,87
2552,511,F035,16
2553,511,T100,45
2554,511,P036,22
2555,511,E036,17
2556,512,R001,82
2557,512,H011,81
2558,512,C001,43
2559,512,P037,90
2560,512,F020,90
2561,513,R002,33
2562,513,H012,73
2563,513,C002,50
2564,513,P038,66
2565,513,F021,20
2566,514,S010,60
2567,514,H013,51
2568,514,C003,30
2569,514,P039,39
2570,514,F022,86
2571,515,S011,89
2572,515,H014,51
2573,515,C004,38
2574,515,P040,30
2575,515,F023,44
2576,516,S012,33
2577,516,H031,80
2578,516,C005,50
2579,516,P041,22
2580,516,F024,81
2581,517,S020,99
2582,517,H032,80
2583,517,C006,47
2584,517,P042,36
2585,517,F031,75
2586,518,S021,58
2587,518,H033,42
